line_item_id,order_id,order_date,customer_id,customer_name,segment,region,product_id,product_name,category,subcategory,salesperson,order_status,quantity,unit_price,discount,revenue,profit
3434,1840,2023-12-17,243,Meera Mehta,Loyal,West,21,Denim Jeans,Apparel,Apparel,Ravi Kumar,Completed,2,1589.05,0.06,2986.25,986.25
3435,1840,2023-12-17,243,Meera Mehta,Loyal,West,25,Cotton T-Shirt Pack,Apparel,Apparel,Ravi Kumar,Completed,2,781.45,0.0,1562.9,722.9
3436,1841,2023-12-17,248,Ananya Rao,At Risk,South,37,LED Desk Lamp,Office Supplies,Office Supplies,Sunita Verma,Completed,3,1059.34,0.102,2853.48,603.48
3437,1842,2023-12-17,285,Aadhya Reddy,Potential,North,3,Wireless Headphones,Electronics,Electronics,Manoj Rao,Completed,2,4633.91,0.052,8783.81,3583.81
3438,1842,2023-12-17,285,Aadhya Reddy,Potential,North,7,Mechanical Keyboard,Electronics,Electronics,Manoj Rao,Completed,2,5217.23,0.073,9674.99,3074.99
3439,1843,2023-12-17,905,Priya Rao,At Risk,East,3,Wireless Headphones,Electronics,Electronics,Manoj Rao,Completed,3,4560.11,0.101,12294.26,4494.26
3440,1843,2023-12-17,905,Priya Rao,At Risk,East,20,Women's Kurti,Apparel,Apparel,Manoj Rao,Completed,1,1173.09,0.038,1128.27,428.27
3441,1844,2023-12-17,1017,Neha Joshi,High Value,West,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Sunita Verma,Completed,1,3333.92,0.058,3140.53,1340.53
3442,1845,2023-12-17,1195,Navya Sharma,Loyal,North,22,Running Shoes,Apparel,Apparel,Priya Nair,Completed,3,2908.2,0.053,8261.04,2561.04
3443,1846,2023-12-18,6,Priya Singh,Loyal,Central,3,Wireless Headphones,Electronics,Electronics,Sunita Verma,Completed,1,4580.72,0.058,4313.96,1713.96
3444,1847,2023-12-18,110,Arjun Verma,Loyal,North,1,Laptop Pro 14,Electronics,Electronics,Kavita Menon,Completed,3,77010.97,0.138,199089.6,25089.6
3445,1847,2023-12-18,110,Arjun Verma,Loyal,North,22,Running Shoes,Apparel,Apparel,Kavita Menon,Completed,3,3803.22,0.082,10468.74,4768.74
3446,1847,2023-12-18,110,Arjun Verma,Loyal,North,20,Women's Kurti,Apparel,Apparel,Kavita Menon,Completed,2,1567.89,0.048,2986.32,1586.32
3447,1847,2023-12-18,110,Arjun Verma,Loyal,North,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,6076.53,0.063,5694.74,1394.74
3448,1848,2023-12-18,279,Meera Chatterjee,High Value,West,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,3,3386.83,0.111,9035.84,3035.84
3449,1849,2023-12-18,377,Arjun Das,At Risk,West,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Priya Nair,Completed,1,1032.74,0.072,957.94,407.94
3450,1849,2023-12-18,377,Arjun Das,At Risk,West,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Priya Nair,Completed,3,752.78,0.048,2150.45,1010.45
3451,1850,2023-12-18,381,Navya Iyer,Loyal,West,20,Women's Kurti,Apparel,Apparel,Manoj Rao,Completed,2,1569.62,0.049,2986.73,1586.73
3452,1851,2023-12-18,406,Meera Bose,Potential,Central,21,Denim Jeans,Apparel,Apparel,Priya Nair,Completed,1,2202.79,0.097,1988.93,988.93
3453,1852,2023-12-18,687,Saanvi Bose,Potential,North,34,Notebook Pack (5),Office Supplies,Office Supplies,Anita Desai,Completed,1,447.02,0.105,400.18,250.18
3454,1852,2023-12-18,687,Saanvi Bose,Potential,North,10,Tablet 10in,Electronics,Electronics,Anita Desai,Completed,2,26610.58,0.106,47575.8,8575.8
3455,1853,2023-12-18,697,Aditya Rao,Potential,Central,3,Wireless Headphones,Electronics,Electronics,Ravi Kumar,Completed,2,4503.59,0.108,8032.57,2832.57
3456,1854,2023-12-18,785,Myra Bose,High Value,West,6,Bluetooth Speaker,Electronics,Electronics,Priya Nair,Completed,4,3273.69,0.016,12883.51,5283.51
3457,1854,2023-12-18,785,Myra Bose,High Value,West,17,Water Purifier,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,1,13442.1,0.105,12032.03,3332.03
3458,1855,2023-12-18,797,Aarav Sharma,High Value,East,23,Winter Jacket,Apparel,Apparel,Manoj Rao,Completed,1,5411.69,0.014,5334.03,2634.03
3459,1856,2023-12-18,814,Saanvi Agarwal,Loyal,East,24,Formal Blazer,Apparel,Apparel,Deepak Sharma,Completed,1,5920.4,0.107,5286.49,2386.49
3460,1857,2023-12-18,903,Rahul Sharma,Potential,East,2,Laptop Air 13,Electronics,Electronics,Ravi Kumar,Returned,1,62226.42,0.0,62226.42,15226.42
3461,1858,2023-12-18,942,Meera Menon,Loyal,East,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Sunita Verma,Completed,1,4507.44,0.051,4276.56,1676.56
3462,1859,2023-12-18,991,Ayaan Verma,Loyal,East,8,Wireless Mouse,Electronics,Electronics,Anita Desai,Completed,3,1387.84,0.004,4148.59,1898.59
3463,1860,2023-12-18,1038,Anjali Sharma,Loyal,West,34,Notebook Pack (5),Office Supplies,Office Supplies,Deepak Sharma,Completed,1,441.37,0.085,404.05,254.05
3464,1861,2023-12-19,138,Saanvi Iyer,High Value,East,4,Smartwatch X2,Electronics,Electronics,Anita Desai,Completed,1,9492.84,0.042,9089.66,2889.66
3465,1861,2023-12-19,138,Saanvi Iyer,High Value,East,19,Men's Casual Shirt,Apparel,Apparel,Anita Desai,Completed,4,1396.49,0.048,5318.5,2718.5
3466,1861,2023-12-19,138,Saanvi Iyer,High Value,East,2,Laptop Air 13,Electronics,Electronics,Anita Desai,Completed,3,62084.17,0.131,161780.86,20780.86
3467,1861,2023-12-19,138,Saanvi Iyer,High Value,East,7,Mechanical Keyboard,Electronics,Electronics,Anita Desai,Completed,3,5335.02,0.046,15276.11,5376.11
3468,1862,2023-12-19,214,Navya Kapoor,Potential,West,3,Wireless Headphones,Electronics,Electronics,Suresh Iyer,Completed,2,4549.04,0.059,8557.1,3357.1
3469,1863,2023-12-19,489,Vihaan Gupta,Loyal,North,8,Wireless Mouse,Electronics,Electronics,Priya Nair,Completed,2,1387.34,0.011,2744.02,1244.02
3470,1863,2023-12-19,489,Vihaan Gupta,Loyal,North,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,3,7517.18,0.127,19690.12,7090.12
3471,1864,2023-12-19,505,Rahul Gupta,Potential,North,23,Winter Jacket,Apparel,Apparel,Kavita Menon,Cancelled,2,5402.37,0.051,10255.81,4855.81
3472,1865,2023-12-19,715,Ayaan Verma,High Value,Central,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Manoj Rao,Cancelled,1,4641.62,0.056,4383.24,1783.24
3473,1866,2023-12-19,735,Sai Das,High Value,South,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,3,4522.17,0.102,12189.08,4389.08
3474,1867,2023-12-19,752,Rahul Bose,Loyal,North,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Deepak Sharma,Returned,1,7675.52,0.06,7216.15,3016.15
3475,1868,2023-12-19,802,Saanvi Mehta,Potential,East,26,Yoga Mat Premium,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,2,1027.39,0.0,2054.79,954.79
3476,1869,2023-12-19,867,Aadhya Menon,Potential,West,9,Power Bank 20000mAh,Electronics,Electronics,Manoj Rao,Completed,2,1841.04,0.076,3400.61,1500.61
3477,1869,2023-12-19,867,Aadhya Menon,Potential,West,6,Bluetooth Speaker,Electronics,Electronics,Manoj Rao,Completed,2,3225.45,0.027,6277.14,2477.14
3478,1870,2023-12-19,1086,Diya Bose,Loyal,South,3,Wireless Headphones,Electronics,Electronics,Anita Desai,Completed,2,4626.12,0.003,9223.18,4023.18
3479,1870,2023-12-19,1086,Diya Bose,Loyal,South,30,Cycling Helmet,Sports & Fitness,Sports & Fitness,Anita Desai,Completed,2,1547.54,0.056,2920.5,1220.5
3480,1871,2023-12-19,1258,Ananya Mehta,Potential,West,21,Denim Jeans,Apparel,Apparel,Ravi Kumar,Completed,2,2200.44,0.082,4042.2,2042.2
3481,1872,2023-12-19,1274,Anjali Menon,Loyal,North,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Suresh Iyer,Completed,1,3475.09,0.102,3121.84,1121.84
3482,1873,2023-12-19,1298,Navya Chatterjee,High Value,West,1,Laptop Pro 14,Electronics,Electronics,Kavita Menon,Completed,2,77729.04,0.114,137759.38,21759.38
3483,1873,2023-12-19,1298,Navya Chatterjee,High Value,West,22,Running Shoes,Apparel,Apparel,Kavita Menon,Completed,2,3898.52,0.112,6926.24,3126.24
3484,1874,2023-12-19,1370,Anjali Kulkarni,Loyal,North,15,Vacuum Cleaner,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,1,10499.2,0.131,9118.98,2218.98
3485,1875,2023-12-19,1379,Priya Singh,Potential,East,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,1,2961.86,0.227,2288.24,488.24
3486,1875,2023-12-19,1379,Priya Singh,Potential,East,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Ravi Kumar,Completed,2,3389.97,0.073,6286.73,2286.73
3487,1876,2023-12-20,8,Diya Pillai,Potential,South,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Manoj Rao,Completed,3,4729.17,0.148,12092.02,4292.02
3488,1876,2023-12-20,8,Diya Pillai,Potential,South,10,Tablet 10in,Electronics,Electronics,Manoj Rao,Completed,4,25618.2,0.073,94948.55,16948.55
3489,1877,2023-12-20,118,Kiara Verma,Loyal,West,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,1,2863.83,0.049,2723.68,1123.68
3490,1878,2023-12-20,255,Aadhya Pillai,Potential,North,23,Winter Jacket,Apparel,Apparel,Deepak Sharma,Completed,5,5491.82,0.019,26944.3,13444.3
3491,1878,2023-12-20,255,Aadhya Pillai,Potential,North,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Deepak Sharma,Completed,3,11415.36,0.043,32758.44,14458.44
3492,1879,2023-12-20,274,Aditya Reddy,Loyal,North,25,Cotton T-Shirt Pack,Apparel,Apparel,Ravi Kumar,Completed,3,1038.93,0.075,2883.06,1623.06
3493,1880,2023-12-20,329,Aadhya Iyer,Potential,South,5,4K Monitor 27in,Electronics,Electronics,Priya Nair,Completed,2,21257.01,0.153,36020.1,5020.1
3494,1881,2023-12-20,431,Rohan Bose,Potential,North,8,Wireless Mouse,Electronics,Electronics,Ravi Kumar,Completed,2,1430.76,0.072,2654.12,1154.12
3495,1882,2023-12-20,452,Aditya Bose,High Value,Central,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Priya Nair,Completed,1,6065.91,0.08,5581.12,1281.12
3496,1883,2023-12-20,666,Saanvi Sharma,Loyal,South,4,Smartwatch X2,Electronics,Electronics,Manoj Rao,Completed,6,9504.34,0.001,56963.64,19763.64
3497,1883,2023-12-20,666,Saanvi Sharma,Loyal,South,6,Bluetooth Speaker,Electronics,Electronics,Manoj Rao,Completed,2,3230.65,0.111,5742.69,1942.69
3498,1883,2023-12-20,666,Saanvi Sharma,Loyal,South,37,LED Desk Lamp,Office Supplies,Office Supplies,Manoj Rao,Completed,2,1741.43,0.038,3350.46,1850.46
3499,1884,2023-12-20,851,Anika Gupta,Loyal,South,20,Women's Kurti,Apparel,Apparel,Ravi Kumar,Completed,2,1597.83,0.073,2960.93,1560.93
3500,1885,2023-12-20,1183,Pari Chatterjee,High Value,East,36,Desk Organizer,Office Supplies,Office Supplies,Manoj Rao,Completed,1,793.2,0.025,773.07,473.07
3501,1885,2023-12-20,1183,Pari Chatterjee,High Value,East,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Manoj Rao,Completed,1,1474.06,0.035,1422.58,772.58
3502,1885,2023-12-20,1183,Pari Chatterjee,High Value,East,16,Induction Cooktop,Home & Kitchen,Home & Kitchen,Manoj Rao,Completed,1,2866.34,0.08,2636.99,1036.99
3503,1886,2023-12-20,1214,Saanvi Kapoor,Potential,East,28,Treadmill Home,Sports & Fitness,Sports & Fitness,Deepak Sharma,Completed,2,40986.93,0.0,81973.85,19973.85
3504,1886,2023-12-20,1214,Saanvi Kapoor,Potential,East,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,1465.74,0.037,1411.76,761.76
3505,1886,2023-12-20,1214,Saanvi Kapoor,Potential,East,21,Denim Jeans,Apparel,Apparel,Deepak Sharma,Completed,1,2170.08,0.031,2103.68,1103.68
3506,1887,2023-12-20,1292,Meera Joshi,High Value,East,5,4K Monitor 27in,Electronics,Electronics,Deepak Sharma,Completed,3,20647.37,0.034,59820.65,13320.65
3507,1887,2023-12-20,1292,Meera Joshi,High Value,East,8,Wireless Mouse,Electronics,Electronics,Deepak Sharma,Completed,4,1426.27,0.034,5508.58,2508.58
3508,1887,2023-12-20,1292,Meera Joshi,High Value,East,25,Cotton T-Shirt Pack,Apparel,Apparel,Deepak Sharma,Completed,1,1018.55,0.055,962.34,542.34
3509,1888,2023-12-20,1294,Krishna Kulkarni,High Value,East,9,Power Bank 20000mAh,Electronics,Electronics,Anita Desai,Completed,1,1753.65,0.086,1602.71,652.71
3510,1888,2023-12-20,1294,Krishna Kulkarni,High Value,East,2,Laptop Air 13,Electronics,Electronics,Anita Desai,Completed,1,63583.24,0.081,58463.65,11463.65
3511,1888,2023-12-20,1294,Krishna Kulkarni,High Value,East,24,Formal Blazer,Apparel,Apparel,Anita Desai,Completed,1,5907.4,0.086,5399.54,2499.54
3512,1888,2023-12-20,1294,Krishna Kulkarni,High Value,East,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Anita Desai,Completed,2,758.25,0.025,1478.65,718.65
3513,1889,2023-12-21,31,Ananya Iyer,Potential,East,6,Bluetooth Speaker,Electronics,Electronics,Suresh Iyer,Completed,1,3232.39,0.086,2954.92,1054.92
3514,1890,2023-12-21,55,Priya Mehta,High Value,South,20,Women's Kurti,Apparel,Apparel,Sunita Verma,Completed,2,1614.47,0.077,2980.64,1580.64
3515,1890,2023-12-21,55,Priya Mehta,High Value,South,5,4K Monitor 27in,Electronics,Electronics,Sunita Verma,Completed,2,20570.18,0.0,41140.37,10140.37
3516,1891,2023-12-21,106,Pari Pillai,Potential,North,10,Tablet 10in,Electronics,Electronics,Ravi Kumar,Completed,2,26141.14,0.007,51903.84,12903.84
3517,1891,2023-12-21,106,Pari Pillai,Potential,North,34,Notebook Pack (5),Office Supplies,Office Supplies,Ravi Kumar,Completed,4,424.45,0.068,1581.84,981.84
3518,1892,2023-12-21,256,Navya Patel,At Risk,North,22,Running Shoes,Apparel,Apparel,Deepak Sharma,Completed,3,3920.41,0.09,10702.89,5002.89
3519,1892,2023-12-21,256,Navya Patel,At Risk,North,31,Resistance Band Kit,Sports & Fitness,Sports & Fitness,Deepak Sharma,Completed,1,752.78,0.03,730.26,350.26
3520,1893,2023-12-21,299,Riya Singh,Potential,South,34,Notebook Pack (5),Office Supplies,Office Supplies,Suresh Iyer,Completed,5,449.69,0.073,2083.32,1333.32
3521,1893,2023-12-21,299,Riya Singh,Potential,South,2,Laptop Air 13,Electronics,Electronics,Suresh Iyer,Completed,2,60786.64,0.118,107239.99,13239.99
3522,1893,2023-12-21,299,Riya Singh,Potential,South,19,Men's Casual Shirt,Apparel,Apparel,Suresh Iyer,Completed,4,1399.95,0.053,5305.5,2705.5
3523,1894,2023-12-21,351,Arjun Singh,Loyal,Central,28,Treadmill Home,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,40507.5,0.023,39582.76,8582.76
3524,1895,2023-12-21,580,Aadhya Kulkarni,Potential,East,1,Laptop Pro 14,Electronics,Electronics,Anita Desai,Completed,1,77840.06,0.0,77840.06,19840.06
3525,1896,2023-12-21,663,Aarav Agarwal,Loyal,South,24,Formal Blazer,Apparel,Apparel,Manoj Rao,Completed,2,6018.18,0.074,11145.81,5345.81
3526,1896,2023-12-21,663,Aarav Agarwal,Loyal,South,6,Bluetooth Speaker,Electronics,Electronics,Manoj Rao,Completed,4,3181.16,0.025,12403.9,4803.9
3527,1896,2023-12-21,663,Aarav Agarwal,Loyal,South,25,Cotton T-Shirt Pack,Apparel,Apparel,Manoj Rao,Completed,2,1058.85,0.075,1958.77,1118.77
3528,1897,2023-12-21,1087,Aditya Gupta,Loyal,North,5,4K Monitor 27in,Electronics,Electronics,Kavita Menon,Completed,2,21144.42,0.066,39510.83,8510.83
3529,1898,2023-12-21,1349,Sai Agarwal,Potential,South,3,Wireless Headphones,Electronics,Electronics,Kavita Menon,Completed,4,4546.21,0.034,17560.79,7160.79
3530,1898,2023-12-21,1349,Sai Agarwal,Potential,South,25,Cotton T-Shirt Pack,Apparel,Apparel,Kavita Menon,Completed,2,1040.24,0.0,2080.47,1240.47
3531,1899,2023-12-22,202,Aarav Das,Inactive,West,3,Wireless Headphones,Electronics,Electronics,Priya Nair,Cancelled,2,4609.81,0.048,8781.06,3581.06
3532,1899,2023-12-22,202,Aarav Das,Inactive,West,33,Standing Desk,Office Supplies,Office Supplies,Priya Nair,Cancelled,4,19612.17,0.074,72612.31,27812.31
3533,1899,2023-12-22,202,Aarav Das,Inactive,West,1,Laptop Pro 14,Electronics,Electronics,Priya Nair,Cancelled,2,78280.12,0.0,156560.23,40560.23
3534,1900,2023-12-22,349,Neha Singh,Loyal,North,22,Running Shoes,Apparel,Apparel,Manoj Rao,Completed,2,3847.18,0.06,7232.36,3432.36
3535,1900,2023-12-22,349,Neha Singh,Loyal,North,19,Men's Casual Shirt,Apparel,Apparel,Manoj Rao,Completed,2,1376.71,0.074,2550.97,1250.97
3536,1901,2023-12-22,398,Kiara Menon,High Value,East,23,Winter Jacket,Apparel,Apparel,Sunita Verma,Completed,1,5539.06,0.0,5539.06,2839.06
3537,1901,2023-12-22,398,Kiara Menon,High Value,East,22,Running Shoes,Apparel,Apparel,Sunita Verma,Completed,1,3817.29,0.0,3817.29,1917.29
3538,1902,2023-12-22,728,Ananya Singh,Loyal,East,22,Running Shoes,Apparel,Apparel,Priya Nair,Completed,1,4005.84,0.088,3654.55,1754.55
3539,1902,2023-12-22,728,Ananya Singh,Loyal,East,36,Desk Organizer,Office Supplies,Office Supplies,Priya Nair,Completed,1,789.14,0.196,634.1,334.1
3540,1902,2023-12-22,728,Ananya Singh,Loyal,East,25,Cotton T-Shirt Pack,Apparel,Apparel,Priya Nair,Completed,1,1041.41,0.109,927.64,507.64
3541,1902,2023-12-22,728,Ananya Singh,Loyal,East,12,Mixer Grinder,Home & Kitchen,Home & Kitchen,Priya Nair,Completed,1,3666.32,0.048,3491.35,1391.35
3542,1903,2023-12-22,736,Anika Iyer,Loyal,West,15,Vacuum Cleaner,Home & Kitchen,Home & Kitchen,Anita Desai,Completed,3,10774.8,0.0,32324.41,11624.41
3543,1904,2023-12-22,763,Karan Agarwal,High Value,Central,18,Ceiling Fan Premium,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,1,3466.83,0.078,3196.1,1196.1
3544,1905,2023-12-22,774,Aarav Gupta,High Value,North,7,Mechanical Keyboard,Electronics,Electronics,Priya Nair,Returned,2,5195.51,0.0,10391.01,3791.01
3545,1906,2023-12-22,1150,Priya Reddy,Potential,North,1,Laptop Pro 14,Electronics,Electronics,Anita Desai,Completed,2,78050.52,0.145,133528.21,17528.21
3546,1907,2023-12-22,1164,Pari Singh,Potential,South,20,Women's Kurti,Apparel,Apparel,Deepak Sharma,Completed,2,1635.52,0.012,3231.68,1831.68
3547,1908,2023-12-23,1,Aditya Mehta,Inactive,West,29,Cricket Bat Pro,Sports & Fitness,Sports & Fitness,Kavita Menon,Completed,1,3307.76,0.022,3236.48,1436.48
3548,1908,2023-12-23,1,Aditya Mehta,Inactive,West,20,Women's Kurti,Apparel,Apparel,Kavita Menon,Completed,2,1160.76,0.0,2321.52,921.52
3549,1908,2023-12-23,1,Aditya Mehta,Inactive,West,14,Electric Kettle,Home & Kitchen,Home & Kitchen,Kavita Menon,Completed,1,1350.81,0.079,1243.59,393.59
3550,1909,2023-12-23,25,Aadhya Agarwal,Loyal,South,2,Laptop Air 13,Electronics,Electronics,Priya Nair,Cancelled,6,63834.81,0.119,337592.58,55592.58
3551,1909,2023-12-23,25,Aadhya Agarwal,Loyal,South,20,Women's Kurti,Apparel,Apparel,Priya Nair,Cancelled,2,1185.45,0.08,2182.16,782.16
3552,1910,2023-12-23,113,Aditya Joshi,Loyal,South,21,Denim Jeans,Apparel,Apparel,Ravi Kumar,Completed,2,1651.4,0.08,3038.02,1038.02
3553,1910,2023-12-23,113,Aditya Joshi,Loyal,South,9,Power Bank 20000mAh,Electronics,Electronics,Ravi Kumar,Completed,2,1826.58,0.127,3187.54,1287.54
3554,1910,2023-12-23,113,Aditya Joshi,Loyal,South,24,Formal Blazer,Apparel,Apparel,Ravi Kumar,Completed,4,4335.7,0.001,17326.22,5726.22
3555,1911,2023-12-23,171,Kiara Singh,Potential,West,36,Desk Organizer,Office Supplies,Office Supplies,Kavita Menon,Completed,3,487.73,0.032,1416.8,516.8
3556,1912,2023-12-23,711,Priya Iyer,At Risk,East,3,Wireless Headphones,Electronics,Electronics,Manoj Rao,Completed,1,4550.02,0.088,4151.04,1551.04
3557,1913,2023-12-23,742,Priya Mehta,Potential,West,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Deepak Sharma,Completed,1,877.97,0.069,817.44,167.44
3558,1913,2023-12-23,742,Priya Mehta,Potential,West,9,Power Bank 20000mAh,Electronics,Electronics,Deepak Sharma,Completed,2,1842.92,0.036,3553.42,1653.42
3559,1913,2023-12-23,742,Priya Mehta,Potential,West,1,Laptop Pro 14,Electronics,Electronics,Deepak Sharma,Completed,4,79615.39,0.035,307346.46,75346.46
3560,1914,2023-12-23,749,Priya Iyer,Inactive,East,20,Women's Kurti,Apparel,Apparel,Deepak Sharma,Completed,1,1196.42,0.088,1090.66,390.66
3561,1915,2023-12-23,818,Pooja Patel,Loyal,East,7,Mechanical Keyboard,Electronics,Electronics,Sunita Verma,Completed,1,5272.67,0.072,4892.68,1592.68
3562,1915,2023-12-23,818,Pooja Patel,Loyal,East,32,Ergonomic Office Chair,Office Supplies,Office Supplies,Sunita Verma,Completed,1,6570.78,0.097,5933.39,-166.61
3563,1916,2023-12-23,868,Arjun Das,Loyal,South,22,Running Shoes,Apparel,Apparel,Kavita Menon,Completed,2,2875.46,0.058,5418.34,1618.34
3564,1916,2023-12-23,868,Arjun Das,Loyal,South,4,Smartwatch X2,Electronics,Electronics,Kavita Menon,Completed,2,9447.45,0.129,16455.25,4055.25
3565,1917,2023-12-23,1102,Aadhya Pillai,High Value,North,20,Women's Kurti,Apparel,Apparel,Ravi Kumar,Completed,2,1159.83,0.109,2065.7,665.7
3566,1917,2023-12-23,1102,Aadhya Pillai,High Value,North,8,Wireless Mouse,Electronics,Electronics,Ravi Kumar,Completed,2,1383.77,0.131,2405.77,905.77
3567,1918,2023-12-23,1229,Sanjay Gupta,High Value,East,13,Non-stick Cookware Set,Home & Kitchen,Home & Kitchen,Deepak Sharma,Completed,2,3759.96,0.081,6914.39,1714.39
3568,1919,2023-12-23,1327,Rohan Sharma,High Value,Central,35,Printer Ink Cartridge,Office Supplies,Office Supplies,Anita Desai,Completed,2,907.29,0.059,1706.98,406.98
3569,1919,2023-12-23,1327,Rohan Sharma,High Value,Central,37,LED Desk Lamp,Office Supplies,Office Supplies,Anita Desai,Completed,1,1036.72,0.115,917.45,167.45
3570,1920,2023-12-24,147,Vikram Sharma,Potential,West,34,Notebook Pack (5),Office Supplies,Office Supplies,Suresh Iyer,Completed,1,269.82,0.091,245.36,95.36
3571,1921,2023-12-24,155,Anjali Pillai,Loyal,West,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Manoj Rao,Completed,1,6262.92,0.018,6150.23,1950.23
3572,1922,2023-12-24,200,Priya Rao,Potential,West,1,Laptop Pro 14,Electronics,Electronics,Manoj Rao,Completed,4,80012.8,0.048,304805.92,72805.92
3573,1923,2023-12-24,794,Anika Pillai,Loyal,North,27,Adjustable Dumbbell Set,Sports & Fitness,Sports & Fitness,Ravi Kumar,Completed,1,6836.13,0.101,6147.46,1847.46
3574,1924,2023-12-24,1084,Diya Rao,At Risk,West,11,Air Fryer 4L,Home & Kitchen,Home & Kitchen,Suresh Iyer,Cancelled,1,6015.35,0.017,5913.9,1713.9
3575,1924,2023-12-24,1084,Diya Rao,At Risk,West,2,Laptop Air 13,Electronics,Electronics,Suresh Iyer,Cancelled,2,61550.17,0.006,122360.85,28360.85
